t=,0, id=,B01, PRDE,actvstrat=,0.356057, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,-0.262264, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.024737, actvprof=,0.000000, id=,B06, PRDE,actvstrat=,0.686210, actvprof=,0.000000, id=,B08, PRDE,actvstrat=,-0.964689, actvprof=,0.000000, id=,S01, PRDE,actvstrat=,0.241840, actvprof=,0.000000, id=,S02, PRDE,actvstrat=,0.957097, actvprof=,0.000000, id=,S04, PRDE,actvstrat=,-0.929350, actvprof=,0.000000, id=,S05, PRDE,actvstrat=,-0.911648, actvprof=,0.000000, id=,S06, PRDE,actvstrat=,0.556114, actvprof=,0.000000, best_B_id=,B01, best_B_prof=,0.000000, best_B_strat=,0.356057, best_S_id=,S01, best_S_prof=,0.000000, best_S_strat=,0.241840, 
t=,2509200, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.000836, id=,B03, PRDE,actvstrat=,0.838646, actvprof=,0.022021, id=,B06, PRDE,actvstrat=,0.776663, actvprof=,1.942273, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,5.347939, id=,S01, PRDE,actvstrat=,0.967913, actvprof=,5.542501, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.898761, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.626333, id=,S05, PRDE,actvstrat=,0.939179, actvprof=,0.059929, id=,S06, PRDE,actvstrat=,0.981072, actvprof=,0.000557, best_B_id=,B08, best_B_prof=,5.347939, best_B_strat=,-1.000000, best_S_id=,S01, best_S_prof=,5.542501, best_S_strat=,0.967913, 
t=,2512800, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.001948, id=,B03, PRDE,actvstrat=,0.838646, actvprof=,0.023234, id=,B06, PRDE,actvstrat=,0.776663, actvprof=,1.933886, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,5.319856, id=,S01, PRDE,actvstrat=,0.967913, actvprof=,5.455646, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.863181, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.615783, id=,S05, PRDE,actvstrat=,0.939179, actvprof=,0.065251, id=,S06, PRDE,actvstrat=,0.981072, actvprof=,0.000278, best_B_id=,B08, best_B_prof=,5.319856, best_B_strat=,-1.000000, best_S_id=,S01, best_S_prof=,5.455646, best_S_strat=,0.967913, 
t=,2516400, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.002787, id=,B03, PRDE,actvstrat=,0.601939, actvprof=,0.015610, id=,B06, PRDE,actvstrat=,0.962269, actvprof=,2.583136, id=,B08, PRDE,actvstrat=,-0.650959, actvprof=,3.522509, id=,S01, PRDE,actvstrat=,0.984687, actvprof=,4.714704, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.065366, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.404460, id=,S05, PRDE,actvstrat=,0.917413, actvprof=,0.085296, id=,S06, PRDE,actvstrat=,0.951106, actvprof=,0.003902, best_B_id=,B08, best_B_prof=,3.522509, best_B_strat=,-0.650959, best_S_id=,S01, best_S_prof=,4.714704, best_S_strat=,0.984687, 
t=,2520000, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.002504, id=,B03, PRDE,actvstrat=,0.601939, actvprof=,0.018504, id=,B06, PRDE,actvstrat=,0.962269, actvprof=,2.422539, id=,B08, PRDE,actvstrat=,-0.650959, actvprof=,3.354435, id=,S01, PRDE,actvstrat=,0.984687, actvprof=,4.898226, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.264696, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.486678, id=,S05, PRDE,actvstrat=,0.917413, actvprof=,0.095583, id=,S06, PRDE,actvstrat=,0.951106, actvprof=,0.004452, best_B_id=,B08, best_B_prof=,3.354435, best_B_strat=,-0.650959, best_S_id=,S01, best_S_prof=,4.898226, best_S_strat=,0.984687, 
t=,2523600, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.976961, actvprof=,0.002509, id=,B03, PRDE,actvstrat=,0.833922, actvprof=,0.026202, id=,B06, PRDE,actvstrat=,0.683215, actvprof=,2.742857, id=,B08, PRDE,actvstrat=,-0.650959, actvprof=,3.854495, id=,S01, PRDE,actvstrat=,0.984687, actvprof=,4.506760, id=,S02, PRDE,actvstrat=,0.993934, actvprof=,2.888362, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.221324, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,0.033728, id=,S06, PRDE,actvstrat=,0.977377, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,3.854495, best_B_strat=,-0.650959, best_S_id=,S01, best_S_prof=,4.506760, best_S_strat=,0.984687, 
t=,2527200, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.976961, actvprof=,0.002504, id=,B03, PRDE,actvstrat=,0.833922, actvprof=,0.029496, id=,B06, PRDE,actvstrat=,0.683215, actvprof=,2.738523, id=,B08, PRDE,actvstrat=,-0.650959, actvprof=,3.870775, id=,S01, PRDE,actvstrat=,0.984687, actvprof=,4.528310, id=,S02, PRDE,actvstrat=,0.993934, actvprof=,2.891568, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.226784, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,0.036035, id=,S06, PRDE,actvstrat=,0.977377, actvprof=,0.000696, best_B_id=,B08, best_B_prof=,3.870775, best_B_strat=,-0.650959, best_S_id=,S01, best_S_prof=,4.528310, best_S_strat=,0.984687, 
t=,2530800, id=,B01, PRDE,actvstrat=,0.898167, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.888758, actvprof=,0.011150, id=,B03, PRDE,actvstrat=,0.779638, actvprof=,0.050733, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.412611, id=,B08, PRDE,actvstrat=,-0.371727, actvprof=,3.570831, id=,S01, PRDE,actvstrat=,0.967904, actvprof=,4.790377, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.093605, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.596811, id=,S05, PRDE,actvstrat=,0.860924, actvprof=,0.083347, id=,S06, PRDE,actvstrat=,0.972074, actvprof=,0.016725, best_B_id=,B08, best_B_prof=,3.570831, best_B_strat=,-0.371727, best_S_id=,S01, best_S_prof=,4.790377, best_S_strat=,0.967904, 
t=,2534400, id=,B01, PRDE,actvstrat=,0.898167, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.888758, actvprof=,0.008487, id=,B03, PRDE,actvstrat=,0.779638, actvprof=,0.044661, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.516313, id=,B08, PRDE,actvstrat=,-0.371727, actvprof=,3.694470, id=,S01, PRDE,actvstrat=,0.967904, actvprof=,4.692174, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,2.995061, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.533426, id=,S05, PRDE,actvstrat=,0.860924, actvprof=,0.077217, id=,S06, PRDE,actvstrat=,0.972074, actvprof=,0.012383, best_B_id=,B08, best_B_prof=,3.694470, best_B_strat=,-0.371727, best_S_id=,S01, best_S_prof=,4.692174, best_S_strat=,0.967904, 
t=,2538000, id=,B01, PRDE,actvstrat=,0.054537, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.888758, actvprof=,0.010035, id=,B03, PRDE,actvstrat=,0.601939, actvprof=,0.042093, id=,B06, PRDE,actvstrat=,0.962269, actvprof=,1.910908, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,5.206423, id=,S01, PRDE,actvstrat=,0.985491, actvprof=,5.547905, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.842165, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.750425, id=,S05, PRDE,actvstrat=,0.917413, actvprof=,0.111504, id=,S06, PRDE,actvstrat=,0.970034, actvprof=,0.000279, best_B_id=,B08, best_B_prof=,5.206423, best_B_strat=,-1.000000, best_S_id=,S01, best_S_prof=,5.547905, best_S_strat=,0.985491, 
t=,2541600, id=,B01, PRDE,actvstrat=,0.054537, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.888758, actvprof=,0.009322, id=,B03, PRDE,actvstrat=,0.601939, actvprof=,0.038262, id=,B06, PRDE,actvstrat=,0.962269, actvprof=,1.886383, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,5.090924, id=,S01, PRDE,actvstrat=,0.985491, actvprof=,5.599460, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.864873, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.782352, id=,S05, PRDE,actvstrat=,0.917413, actvprof=,0.117986, id=,S06, PRDE,actvstrat=,0.970034, actvprof=,0.000696, best_B_id=,B08, best_B_prof=,5.090924, best_B_strat=,-1.000000, best_S_id=,S01, best_S_prof=,5.599460, best_S_strat=,0.985491, 
t=,2545200, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.686347, actvprof=,0.005297, id=,B03, PRDE,actvstrat=,0.881128, actvprof=,0.051293, id=,B06, PRDE,actvstrat=,0.885771, actvprof=,2.713778, id=,B08, PRDE,actvstrat=,-0.776614, actvprof=,2.920064, id=,S01, PRDE,actvstrat=,1.000000, actvprof=,4.633912, id=,S02, PRDE,actvstrat=,0.991090, actvprof=,3.080075, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.492020, id=,S05, PRDE,actvstrat=,0.746255, actvprof=,0.024810, id=,S06, PRDE,actvstrat=,0.970699, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,2.920064, best_B_strat=,-0.776614, best_S_id=,S01, best_S_prof=,4.633912, best_S_strat=,1.000000, 
t=,2548800, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.686347, actvprof=,0.005148, id=,B03, PRDE,actvstrat=,0.881128, actvprof=,0.049254, id=,B06, PRDE,actvstrat=,0.885771, actvprof=,2.727032, id=,B08, PRDE,actvstrat=,-0.776614, actvprof=,2.916116, id=,S01, PRDE,actvstrat=,1.000000, actvprof=,4.664060, id=,S02, PRDE,actvstrat=,0.991090, actvprof=,3.030345, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.466656, id=,S05, PRDE,actvstrat=,0.746255, actvprof=,0.022818, id=,S06, PRDE,actvstrat=,0.970699, actvprof=,0.002087, best_B_id=,B08, best_B_prof=,2.916116, best_B_strat=,-0.776614, best_S_id=,S01, best_S_prof=,4.664060, best_S_strat=,1.000000, 
t=,2552400, id=,B01, PRDE,actvstrat=,0.318171, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.003067, id=,B03, PRDE,actvstrat=,0.613195, actvprof=,0.016169, id=,B06, PRDE,actvstrat=,0.717057, actvprof=,2.703298, id=,B08, PRDE,actvstrat=,-0.650959, actvprof=,3.640824, id=,S01, PRDE,actvstrat=,0.980858, actvprof=,4.426417, id=,S02, PRDE,actvstrat=,0.993363, actvprof=,2.824287, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.299127, id=,S05, PRDE,actvstrat=,0.850246, actvprof=,0.025926, id=,S06, PRDE,actvstrat=,0.970699, actvprof=,0.002230, best_B_id=,B08, best_B_prof=,3.640824, best_B_strat=,-0.650959, best_S_id=,S01, best_S_prof=,4.426417, best_S_strat=,0.980858, 
t=,2556000, id=,B01, PRDE,actvstrat=,0.318171, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.002783, id=,B03, PRDE,actvstrat=,0.613195, actvprof=,0.015722, id=,B06, PRDE,actvstrat=,0.717057, actvprof=,2.683502, id=,B08, PRDE,actvstrat=,-0.650959, actvprof=,3.566454, id=,S01, PRDE,actvstrat=,0.980858, actvprof=,4.527740, id=,S02, PRDE,actvstrat=,0.993363, actvprof=,2.904310, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.320429, id=,S05, PRDE,actvstrat=,0.850246, actvprof=,0.022123, id=,S06, PRDE,actvstrat=,0.970699, actvprof=,0.005148, best_B_id=,B08, best_B_prof=,3.566454, best_B_strat=,-0.650959, best_S_id=,S01, best_S_prof=,4.527740, best_S_strat=,0.980858, 
t=,2559600, id=,B01, PRDE,actvstrat=,0.898167, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.593995, actvprof=,0.005854, id=,B03, PRDE,actvstrat=,0.568327, actvprof=,0.027042, id=,B06, PRDE,actvstrat=,0.669970, actvprof=,2.339838, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,5.759409, id=,S01, PRDE,actvstrat=,0.996300, actvprof=,4.954558, id=,S02, PRDE,actvstrat=,0.983898, actvprof=,3.294118, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.355450, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,0.048509, id=,S06, PRDE,actvstrat=,0.975932, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.759409, best_B_strat=,-1.000000, best_S_id=,S01, best_S_prof=,4.954558, best_S_strat=,0.996300, 
t=,2563200, id=,B01, PRDE,actvstrat=,0.898167, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.593995, actvprof=,0.004870, id=,B03, PRDE,actvstrat=,0.568327, actvprof=,0.024489, id=,B06, PRDE,actvstrat=,0.669970, actvprof=,2.405315, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,5.720885, id=,S01, PRDE,actvstrat=,0.996300, actvprof=,4.878392, id=,S02, PRDE,actvstrat=,0.983898, actvprof=,3.289968, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.333797, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,0.051343, id=,S06, PRDE,actvstrat=,0.975932, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.720885, best_B_strat=,-1.000000, best_S_id=,S01, best_S_prof=,4.878392, best_S_strat=,0.996300, 
t=,2566800, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.686347, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.888332, actvprof=,0.027600, id=,B06, PRDE,actvstrat=,0.494043, actvprof=,2.262368, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,5.957429, id=,S01, PRDE,actvstrat=,1.000000, actvprof=,4.942639, id=,S02, PRDE,actvstrat=,0.991090, actvprof=,3.245933, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.265964, id=,S05, PRDE,actvstrat=,0.990913, actvprof=,0.027321, id=,S06, PRDE,actvstrat=,0.977316, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.957429, best_B_strat=,-1.000000, best_S_id=,S01, best_S_prof=,4.942639, best_S_strat=,1.000000, 
t=,2570400, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.686347, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.888332, actvprof=,0.033255, id=,B06, PRDE,actvstrat=,0.494043, actvprof=,2.205247, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,5.833212, id=,S01, PRDE,actvstrat=,1.000000, actvprof=,4.961771, id=,S02, PRDE,actvstrat=,0.991090, actvprof=,3.250336, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.254211, id=,S05, PRDE,actvstrat=,0.990913, actvprof=,0.033950, id=,S06, PRDE,actvstrat=,0.977316, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.833212, best_B_strat=,-1.000000, best_S_id=,S01, best_S_prof=,4.961771, best_S_strat=,1.000000, 
t=,2574000, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.628770, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.335191, actvprof=,0.003067, id=,B06, PRDE,actvstrat=,0.978341, actvprof=,1.102066, id=,B08, PRDE,actvstrat=,-0.193018, actvprof=,2.087875, id=,S01, PRDE,actvstrat=,0.961240, actvprof=,6.212049, id=,S02, PRDE,actvstrat=,0.981713, actvprof=,4.513647, id=,S04, PRDE,actvstrat=,-0.600000, actvprof=,0.027879, id=,S05, PRDE,actvstrat=,0.794855, actvprof=,0.112353, id=,S06, PRDE,actvstrat=,0.965987, actvprof=,0.034849, best_B_id=,B08, best_B_prof=,2.087875, best_B_strat=,-0.193018, best_S_id=,S01, best_S_prof=,6.212049, best_S_strat=,0.961240, 
t=,2577600, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.628770, actvprof=,0.000417, id=,B03, PRDE,actvstrat=,0.335191, actvprof=,0.005148, id=,B06, PRDE,actvstrat=,0.978341, actvprof=,1.088926, id=,B08, PRDE,actvstrat=,-0.193018, actvprof=,2.131239, id=,S01, PRDE,actvstrat=,0.961240, actvprof=,6.217980, id=,S02, PRDE,actvstrat=,0.981713, actvprof=,4.510985, id=,S04, PRDE,actvstrat=,-0.600000, actvprof=,0.022124, id=,S05, PRDE,actvstrat=,0.794855, actvprof=,0.129124, id=,S06, PRDE,actvstrat=,0.965987, actvprof=,0.026715, best_B_id=,B08, best_B_prof=,2.131239, best_B_strat=,-0.193018, best_S_id=,S01, best_S_prof=,6.217980, best_S_strat=,0.961240, 
t=,2581200, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.702646, actvprof=,0.001952, id=,B03, PRDE,actvstrat=,0.779638, actvprof=,0.066632, id=,B06, PRDE,actvstrat=,0.314077, actvprof=,2.242636, id=,B08, PRDE,actvstrat=,-0.650959, actvprof=,3.816719, id=,S01, PRDE,actvstrat=,0.996300, actvprof=,4.430350, id=,S02, PRDE,actvstrat=,0.981713, actvprof=,2.787404, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.299985, id=,S05, PRDE,actvstrat=,0.926272, actvprof=,0.017564, id=,S06, PRDE,actvstrat=,0.951106, actvprof=,0.006691, best_B_id=,B08, best_B_prof=,3.816719, best_B_strat=,-0.650959, best_S_id=,S01, best_S_prof=,4.430350, best_S_strat=,0.996300, 
t=,2584800, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.702646, actvprof=,0.004731, id=,B03, PRDE,actvstrat=,0.779638, actvprof=,0.054405, id=,B06, PRDE,actvstrat=,0.314077, actvprof=,2.228221, id=,B08, PRDE,actvstrat=,-0.650959, actvprof=,3.892221, id=,S01, PRDE,actvstrat=,0.996300, actvprof=,4.420821, id=,S02, PRDE,actvstrat=,0.981713, actvprof=,2.786598, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.299016, id=,S05, PRDE,actvstrat=,0.926272, actvprof=,0.023376, id=,S06, PRDE,actvstrat=,0.951106, actvprof=,0.005427, best_B_id=,B08, best_B_prof=,3.892221, best_B_strat=,-0.650959, best_S_id=,S01, best_S_prof=,4.420821, best_S_strat=,0.996300, 
t=,2588400, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.002788, id=,B03, PRDE,actvstrat=,0.623705, actvprof=,0.008643, id=,B06, PRDE,actvstrat=,0.323800, actvprof=,1.971953, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,5.803502, id=,S01, PRDE,actvstrat=,0.942105, actvprof=,4.779748, id=,S02, PRDE,actvstrat=,0.971052, actvprof=,3.202297, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.388090, id=,S05, PRDE,actvstrat=,0.736761, actvprof=,0.008643, id=,S06, PRDE,actvstrat=,0.985532, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.803502, best_B_strat=,-1.000000, best_S_id=,S01, best_S_prof=,4.779748, best_S_strat=,0.942105, 
t=,2592000, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,1.000000, actvprof=,0.002087, id=,B03, PRDE,actvstrat=,0.623705, actvprof=,0.007235, id=,B06, PRDE,actvstrat=,0.323800, actvprof=,1.932432, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,5.792564, id=,S01, PRDE,actvstrat=,0.942105, actvprof=,4.754550, id=,S02, PRDE,actvstrat=,0.971052, actvprof=,3.249569, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.392803, id=,S05, PRDE,actvstrat=,0.736761, actvprof=,0.008766, id=,S06, PRDE,actvstrat=,0.985532, actvprof=,0.000417, best_B_id=,B08, best_B_prof=,5.792564, best_B_strat=,-1.000000, best_S_id=,S01, best_S_prof=,4.754550, best_S_strat=,0.942105, 
t=,2595600, id=,B01, PRDE,actvstrat=,0.054537, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.593995, actvprof=,0.001673, id=,B03, PRDE,actvstrat=,0.779638, actvprof=,0.046283, id=,B06, PRDE,actvstrat=,0.323800, actvprof=,1.756793, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,5.803744, id=,S01, PRDE,actvstrat=,0.961240, actvprof=,4.793052, id=,S02, PRDE,actvstrat=,0.988293, actvprof=,3.353268, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.413478, id=,S05, PRDE,actvstrat=,0.939374, actvprof=,0.022305, id=,S06, PRDE,actvstrat=,0.963519, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.803744, best_B_strat=,-1.000000, best_S_id=,S01, best_S_prof=,4.793052, best_S_strat=,0.961240, 
t=,2599200, id=,B01, PRDE,actvstrat=,0.054537, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.593995, actvprof=,0.000974, id=,B03, PRDE,actvstrat=,0.779638, actvprof=,0.044110, id=,B06, PRDE,actvstrat=,0.323800, actvprof=,1.846201, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,5.767221, id=,S01, PRDE,actvstrat=,0.961240, actvprof=,4.759241, id=,S02, PRDE,actvstrat=,0.988293, actvprof=,3.291381, id=,S04, PRDE,actvstrat=,1.000000, actvprof=,0.378201, id=,S05, PRDE,actvstrat=,0.939374, actvprof=,0.021011, id=,S06, PRDE,actvstrat=,0.963519, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.767221, best_B_strat=,-1.000000, best_S_id=,S01, best_S_prof=,4.759241, best_S_strat=,0.961240, 
t=,2602800, id=,B01, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.847121, actvprof=,0.010037, id=,B03, PRDE,actvstrat=,0.274759, actvprof=,0.031227, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.109519, id=,B08, PRDE,actvstrat=,-0.371727, actvprof=,3.241510, id=,S01, PRDE,actvstrat=,0.966542, actvprof=,5.133274, id=,S02, PRDE,actvstrat=,0.996823, actvprof=,3.433335, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.554007, id=,S05, PRDE,actvstrat=,0.850246, actvprof=,0.104835, id=,S06, PRDE,actvstrat=,0.954456, actvprof=,0.006692, best_B_id=,B08, best_B_prof=,3.241510, best_B_strat=,-0.371727, best_S_id=,S01, best_S_prof=,5.133274, best_S_strat=,0.966542, 
t=,2606400, id=,B01, PRDE,actvstrat=,1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.847121, actvprof=,0.008210, id=,B03, PRDE,actvstrat=,0.274759, actvprof=,0.023099, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.161105, id=,B08, PRDE,actvstrat=,-0.371727, actvprof=,3.243676, id=,S01, PRDE,actvstrat=,0.966542, actvprof=,5.013080, id=,S02, PRDE,actvstrat=,0.996823, actvprof=,3.379762, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.557287, id=,S05, PRDE,actvstrat=,0.850246, actvprof=,0.105196, id=,S06, PRDE,actvstrat=,0.954456, actvprof=,0.006957, best_B_id=,B08, best_B_prof=,3.243676, best_B_strat=,-0.371727, best_S_id=,S01, best_S_prof=,5.013080, best_S_strat=,0.966542, 
t=,2610000, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.847121, actvprof=,0.001394, id=,B03, PRDE,actvstrat=,0.888332, actvprof=,0.030670, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.513000, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,5.723606, id=,S01, PRDE,actvstrat=,0.967904, actvprof=,5.133903, id=,S02, PRDE,actvstrat=,0.983942, actvprof=,3.434498, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.478175, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,0.104278, id=,S06, PRDE,actvstrat=,0.972074, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.723606, best_B_strat=,-1.000000, best_S_id=,S01, best_S_prof=,5.133903, best_S_strat=,0.967904, 
t=,2613600, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.847121, actvprof=,0.002366, id=,B03, PRDE,actvstrat=,0.888332, actvprof=,0.027273, id=,B06, PRDE,actvstrat=,1.000000, actvprof=,2.546406, id=,B08, PRDE,actvstrat=,-1.000000, actvprof=,5.643420, id=,S01, PRDE,actvstrat=,0.967904, actvprof=,5.086828, id=,S02, PRDE,actvstrat=,0.983942, actvprof=,3.425820, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.456544, id=,S05, PRDE,actvstrat=,1.000000, actvprof=,0.092116, id=,S06, PRDE,actvstrat=,0.972074, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,5.643420, best_B_strat=,-1.000000, best_S_id=,S01, best_S_prof=,5.086828, best_S_strat=,0.967904, 
t=,2617200, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.966753, actvprof=,0.003346, id=,B03, PRDE,actvstrat=,0.364308, actvprof=,0.011711, id=,B06, PRDE,actvstrat=,0.803624, actvprof=,2.764572, id=,B08, PRDE,actvstrat=,-0.821291, actvprof=,3.014401, id=,S01, PRDE,actvstrat=,0.951488, actvprof=,4.604832, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.006594, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.266280, id=,S05, PRDE,actvstrat=,0.925566, actvprof=,0.028440, id=,S06, PRDE,actvstrat=,0.936224, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,3.014401, best_B_strat=,-0.821291, best_S_id=,S01, best_S_prof=,4.604832, best_S_strat=,0.951488, 
t=,2620800, id=,B01, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,B02, PRDE,actvstrat=,0.966753, actvprof=,0.001948, id=,B03, PRDE,actvstrat=,0.364308, actvprof=,0.015446, id=,B06, PRDE,actvstrat=,0.803624, actvprof=,2.698115, id=,B08, PRDE,actvstrat=,-0.821291, actvprof=,2.853823, id=,S01, PRDE,actvstrat=,0.951488, actvprof=,4.626035, id=,S02, PRDE,actvstrat=,1.000000, actvprof=,3.059765, id=,S04, PRDE,actvstrat=,-1.000000, actvprof=,0.273568, id=,S05, PRDE,actvstrat=,0.925566, actvprof=,0.042162, id=,S06, PRDE,actvstrat=,0.936224, actvprof=,0.000000, best_B_id=,B08, best_B_prof=,2.853823, best_B_strat=,-0.821291, best_S_id=,S01, best_S_prof=,4.626035, best_S_strat=,0.951488, 
