t=,1, id=,B02, PRDE,actvstrat=,-0.669433, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,-0.743884, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.759247, actvprof=,0.000000, id=,B07, PRDE,actvstrat=,0.384620, actvprof=,0.000000, id=,B09, PRDE,actvstrat=,0.072557, actvprof=,0.000000, id=,S00, PRDE,actvstrat=,-0.581390, actvprof=,0.000000, id=,S03, PRDE,actvstrat=,0.127088, actvprof=,0.000000, id=,S06, PRDE,actvstrat=,-0.085703, actvprof=,0.000000, id=,S07, PRDE,actvstrat=,0.033522, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.053517, actvprof=,0.000000, best_B_id=,B02, best_B_prof=,0.000000, best_B_strat=,-0.669433, best_S_id=,S00, best_S_prof=,0.000000, best_S_strat=,-0.581390, 
t=,2152800, id=,B02, PRDE,actvstrat=,0.543621, actvprof=,0.000278, id=,B03, PRDE,actvstrat=,0.572887, actvprof=,0.001390, id=,B04, PRDE,actvstrat=,0.640464, actvprof=,0.049773, id=,B07, PRDE,actvstrat=,0.346497, actvprof=,3.111093, id=,B09, PRDE,actvstrat=,0.778317, actvprof=,7.431058, id=,S00, PRDE,actvstrat=,-0.027064, actvprof=,1.918069, id=,S03, PRDE,actvstrat=,0.902062, actvprof=,1.468304, id=,S06, PRDE,actvstrat=,0.881682, actvprof=,0.009593, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.146959, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.431058, best_B_strat=,0.778317, best_S_id=,S00, best_S_prof=,1.918069, best_S_strat=,-0.027064, 
t=,2156400, id=,B02, PRDE,actvstrat=,0.543430, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.576931, actvprof=,0.002505, id=,B04, PRDE,actvstrat=,0.639506, actvprof=,0.042309, id=,B07, PRDE,actvstrat=,0.349585, actvprof=,3.192674, id=,B09, PRDE,actvstrat=,0.772776, actvprof=,7.244336, id=,S00, PRDE,actvstrat=,-0.028970, actvprof=,1.830986, id=,S03, PRDE,actvstrat=,0.902395, actvprof=,1.508100, id=,S06, PRDE,actvstrat=,0.879245, actvprof=,0.005567, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.006124, id=,S09, PRDE,actvstrat=,-0.144454, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.244336, best_B_strat=,0.772776, best_S_id=,S00, best_S_prof=,1.830986, best_S_strat=,-0.028970, 
t=,2160000, id=,B02, PRDE,actvstrat=,0.543430, actvprof=,0.000139, id=,B03, PRDE,actvstrat=,0.576931, actvprof=,0.001946, id=,B04, PRDE,actvstrat=,0.639506, actvprof=,0.056864, id=,B07, PRDE,actvstrat=,0.349585, actvprof=,3.306871, id=,B09, PRDE,actvstrat=,0.772776, actvprof=,7.347135, id=,S00, PRDE,actvstrat=,-0.028970, actvprof=,1.902511, id=,S03, PRDE,actvstrat=,0.902395, actvprof=,1.389067, id=,S06, PRDE,actvstrat=,0.879245, actvprof=,0.004588, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.003476, id=,S09, PRDE,actvstrat=,-0.144454, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.347135, best_B_strat=,0.772776, best_S_id=,S00, best_S_prof=,1.902511, best_S_strat=,-0.028970, 
t=,2163600, id=,B02, PRDE,actvstrat=,0.543321, actvprof=,0.001670, id=,B03, PRDE,actvstrat=,0.576931, actvprof=,0.001392, id=,B04, PRDE,actvstrat=,0.639855, actvprof=,0.054557, id=,B07, PRDE,actvstrat=,0.349655, actvprof=,3.227234, id=,B09, PRDE,actvstrat=,0.791511, actvprof=,7.506367, id=,S00, PRDE,actvstrat=,-0.026680, actvprof=,1.969910, id=,S03, PRDE,actvstrat=,0.904550, actvprof=,1.455790, id=,S06, PRDE,actvstrat=,0.883629, actvprof=,0.011969, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.146581, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.506367, best_B_strat=,0.791511, best_S_id=,S00, best_S_prof=,1.969910, best_S_strat=,-0.026680, 
t=,2167200, id=,B02, PRDE,actvstrat=,0.543321, actvprof=,0.000834, id=,B03, PRDE,actvstrat=,0.576931, actvprof=,0.002920, id=,B04, PRDE,actvstrat=,0.639855, actvprof=,0.049635, id=,B07, PRDE,actvstrat=,0.349655, actvprof=,3.208876, id=,B09, PRDE,actvstrat=,0.791511, actvprof=,7.441867, id=,S00, PRDE,actvstrat=,-0.026680, actvprof=,1.885562, id=,S03, PRDE,actvstrat=,0.904550, actvprof=,1.558557, id=,S06, PRDE,actvstrat=,0.883629, actvprof=,0.007369, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.002225, id=,S09, PRDE,actvstrat=,-0.146581, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.441867, best_B_strat=,0.791511, best_S_id=,S00, best_S_prof=,1.885562, best_S_strat=,-0.026680, 
t=,2170800, id=,B02, PRDE,actvstrat=,0.543336, actvprof=,0.000278, id=,B03, PRDE,actvstrat=,0.580278, actvprof=,0.007516, id=,B04, PRDE,actvstrat=,0.640494, actvprof=,0.052331, id=,B07, PRDE,actvstrat=,0.350934, actvprof=,3.309070, id=,B09, PRDE,actvstrat=,0.776077, actvprof=,7.400593, id=,S00, PRDE,actvstrat=,-0.029667, actvprof=,2.022797, id=,S03, PRDE,actvstrat=,0.903285, actvprof=,1.532616, id=,S06, PRDE,actvstrat=,0.875734, actvprof=,0.008907, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.145662, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.400593, best_B_strat=,0.776077, best_S_id=,S00, best_S_prof=,2.022797, best_S_strat=,-0.029667, 
t=,2174400, id=,B02, PRDE,actvstrat=,0.543336, actvprof=,0.000139, id=,B03, PRDE,actvstrat=,0.580278, actvprof=,0.007925, id=,B04, PRDE,actvstrat=,0.640494, actvprof=,0.062704, id=,B07, PRDE,actvstrat=,0.350934, actvprof=,3.419673, id=,B09, PRDE,actvstrat=,0.776077, actvprof=,7.527424, id=,S00, PRDE,actvstrat=,-0.029667, actvprof=,2.032534, id=,S03, PRDE,actvstrat=,0.903285, actvprof=,1.413417, id=,S06, PRDE,actvstrat=,0.875734, actvprof=,0.009454, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.003198, id=,S09, PRDE,actvstrat=,-0.145662, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.527424, best_B_strat=,0.776077, best_S_id=,S00, best_S_prof=,2.032534, best_S_strat=,-0.029667, 
t=,2178000, id=,B02, PRDE,actvstrat=,0.543547, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.579949, actvprof=,0.007237, id=,B04, PRDE,actvstrat=,0.640125, actvprof=,0.033403, id=,B07, PRDE,actvstrat=,0.348237, actvprof=,3.275202, id=,B09, PRDE,actvstrat=,0.785911, actvprof=,7.441718, id=,S00, PRDE,actvstrat=,-0.029667, actvprof=,1.930437, id=,S03, PRDE,actvstrat=,0.903322, actvprof=,1.523194, id=,S06, PRDE,actvstrat=,0.881682, actvprof=,0.001113, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.145412, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.441718, best_B_strat=,0.785911, best_S_id=,S00, best_S_prof=,1.930437, best_S_strat=,-0.029667, 
t=,2181600, id=,B02, PRDE,actvstrat=,0.543547, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.579949, actvprof=,0.004171, id=,B04, PRDE,actvstrat=,0.640125, actvprof=,0.038374, id=,B07, PRDE,actvstrat=,0.348237, actvprof=,3.295261, id=,B09, PRDE,actvstrat=,0.785911, actvprof=,7.507734, id=,S00, PRDE,actvstrat=,-0.029667, actvprof=,1.918262, id=,S03, PRDE,actvstrat=,0.903322, actvprof=,1.443875, id=,S06, PRDE,actvstrat=,0.881682, actvprof=,0.001668, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.003476, id=,S09, PRDE,actvstrat=,-0.145412, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.507734, best_B_strat=,0.785911, best_S_id=,S00, best_S_prof=,1.918262, best_S_strat=,-0.029667, 
t=,2185200, id=,B02, PRDE,actvstrat=,0.543569, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.576269, actvprof=,0.004732, id=,B04, PRDE,actvstrat=,0.640195, actvprof=,0.042033, id=,B07, PRDE,actvstrat=,0.343188, actvprof=,3.240964, id=,B09, PRDE,actvstrat=,0.783946, actvprof=,7.381592, id=,S00, PRDE,actvstrat=,-0.027334, actvprof=,1.946861, id=,S03, PRDE,actvstrat=,0.901971, actvprof=,1.428830, id=,S06, PRDE,actvstrat=,0.880334, actvprof=,0.011134, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.006681, id=,S09, PRDE,actvstrat=,-0.144947, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.381592, best_B_strat=,0.783946, best_S_id=,S00, best_S_prof=,1.946861, best_S_strat=,-0.027334, 
t=,2188800, id=,B02, PRDE,actvstrat=,0.543569, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.576269, actvprof=,0.004171, id=,B04, PRDE,actvstrat=,0.640195, actvprof=,0.051443, id=,B07, PRDE,actvstrat=,0.343188, actvprof=,3.417333, id=,B09, PRDE,actvstrat=,0.783946, actvprof=,7.492996, id=,S00, PRDE,actvstrat=,-0.027334, actvprof=,1.791045, id=,S03, PRDE,actvstrat=,0.901971, actvprof=,1.390903, id=,S06, PRDE,actvstrat=,0.880334, actvprof=,0.006535, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.003615, id=,S09, PRDE,actvstrat=,-0.144947, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.492996, best_B_strat=,0.783946, best_S_id=,S00, best_S_prof=,1.791045, best_S_strat=,-0.027334, 
t=,2192400, id=,B02, PRDE,actvstrat=,0.543321, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.576269, actvprof=,0.000835, id=,B04, PRDE,actvstrat=,0.640195, actvprof=,0.036466, id=,B07, PRDE,actvstrat=,0.348353, actvprof=,3.200690, id=,B09, PRDE,actvstrat=,0.772776, actvprof=,7.311370, id=,S00, PRDE,actvstrat=,-0.027902, actvprof=,1.835567, id=,S03, PRDE,actvstrat=,0.902326, actvprof=,1.545506, id=,S06, PRDE,actvstrat=,0.875734, actvprof=,0.007238, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.147027, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.311370, best_B_strat=,0.772776, best_S_id=,S00, best_S_prof=,1.835567, best_S_strat=,-0.027902, 
t=,2196000, id=,B02, PRDE,actvstrat=,0.543321, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.576269, actvprof=,0.000417, id=,B04, PRDE,actvstrat=,0.640195, actvprof=,0.043240, id=,B07, PRDE,actvstrat=,0.348353, actvprof=,3.260965, id=,B09, PRDE,actvstrat=,0.772776, actvprof=,7.404673, id=,S00, PRDE,actvstrat=,-0.027902, actvprof=,2.027293, id=,S03, PRDE,actvstrat=,0.902326, actvprof=,1.469200, id=,S06, PRDE,actvstrat=,0.875734, actvprof=,0.007508, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.002225, id=,S09, PRDE,actvstrat=,-0.147027, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.404673, best_B_strat=,0.772776, best_S_id=,S00, best_S_prof=,2.027293, best_S_strat=,-0.027902, 
t=,2199600, id=,B02, PRDE,actvstrat=,0.543551, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.574942, actvprof=,0.008351, id=,B04, PRDE,actvstrat=,0.640177, actvprof=,0.074604, id=,B07, PRDE,actvstrat=,0.347168, actvprof=,3.417588, id=,B09, PRDE,actvstrat=,0.781372, actvprof=,7.426162, id=,S00, PRDE,actvstrat=,-0.028220, actvprof=,1.732873, id=,S03, PRDE,actvstrat=,0.903720, actvprof=,1.386855, id=,S06, PRDE,actvstrat=,0.884834, actvprof=,0.006124, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.002505, id=,S09, PRDE,actvstrat=,-0.145098, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.426162, best_B_strat=,0.781372, best_S_id=,S00, best_S_prof=,1.732873, best_S_strat=,-0.028220, 
t=,2203200, id=,B02, PRDE,actvstrat=,0.543551, actvprof=,0.000556, id=,B03, PRDE,actvstrat=,0.574942, actvprof=,0.007091, id=,B04, PRDE,actvstrat=,0.640177, actvprof=,0.056588, id=,B07, PRDE,actvstrat=,0.347168, actvprof=,3.293916, id=,B09, PRDE,actvstrat=,0.781372, actvprof=,7.377144, id=,S00, PRDE,actvstrat=,-0.028220, actvprof=,1.885197, id=,S03, PRDE,actvstrat=,0.903720, actvprof=,1.451820, id=,S06, PRDE,actvstrat=,0.884834, actvprof=,0.005005, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.002920, id=,S09, PRDE,actvstrat=,-0.145098, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.377144, best_B_strat=,0.781372, best_S_id=,S00, best_S_prof=,1.885197, best_S_strat=,-0.028220, 
t=,2206800, id=,B02, PRDE,actvstrat=,0.543612, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.574942, actvprof=,0.003340, id=,B04, PRDE,actvstrat=,0.640494, actvprof=,0.055952, id=,B07, PRDE,actvstrat=,0.346450, actvprof=,3.322616, id=,B09, PRDE,actvstrat=,0.778346, actvprof=,7.455565, id=,S00, PRDE,actvstrat=,-0.028970, actvprof=,2.098070, id=,S03, PRDE,actvstrat=,0.903720, actvprof=,1.479255, id=,S06, PRDE,actvstrat=,0.883629, actvprof=,0.005567, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.005846, id=,S09, PRDE,actvstrat=,-0.145098, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.455565, best_B_strat=,0.778346, best_S_id=,S00, best_S_prof=,2.098070, best_S_strat=,-0.028970, 
t=,2210400, id=,B02, PRDE,actvstrat=,0.543612, actvprof=,0.000139, id=,B03, PRDE,actvstrat=,0.574942, actvprof=,0.003476, id=,B04, PRDE,actvstrat=,0.640494, actvprof=,0.063540, id=,B07, PRDE,actvstrat=,0.346450, actvprof=,3.369715, id=,B09, PRDE,actvstrat=,0.778346, actvprof=,7.434340, id=,S00, PRDE,actvstrat=,-0.028970, actvprof=,2.002141, id=,S03, PRDE,actvstrat=,0.903720, actvprof=,1.470740, id=,S06, PRDE,actvstrat=,0.883629, actvprof=,0.010011, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.004171, id=,S09, PRDE,actvstrat=,-0.145098, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.434340, best_B_strat=,0.778346, best_S_id=,S00, best_S_prof=,2.002141, best_S_strat=,-0.028970, 
t=,2214000, id=,B02, PRDE,actvstrat=,0.543545, actvprof=,0.001392, id=,B03, PRDE,actvstrat=,0.575518, actvprof=,0.004733, id=,B04, PRDE,actvstrat=,0.639268, actvprof=,0.056791, id=,B07, PRDE,actvstrat=,0.349727, actvprof=,3.206715, id=,B09, PRDE,actvstrat=,0.789038, actvprof=,7.268349, id=,S00, PRDE,actvstrat=,-0.026515, actvprof=,1.930320, id=,S03, PRDE,actvstrat=,0.902406, actvprof=,1.499659, id=,S06, PRDE,actvstrat=,0.876579, actvprof=,0.014754, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.145859, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.268349, best_B_strat=,0.789038, best_S_id=,S00, best_S_prof=,1.930320, best_S_strat=,-0.026515, 
t=,2217600, id=,B02, PRDE,actvstrat=,0.543545, actvprof=,0.000695, id=,B03, PRDE,actvstrat=,0.575518, actvprof=,0.003059, id=,B04, PRDE,actvstrat=,0.639268, actvprof=,0.068547, id=,B07, PRDE,actvstrat=,0.349727, actvprof=,3.209471, id=,B09, PRDE,actvstrat=,0.789038, actvprof=,7.338418, id=,S00, PRDE,actvstrat=,-0.026515, actvprof=,1.999402, id=,S03, PRDE,actvstrat=,0.902406, actvprof=,1.487316, id=,S06, PRDE,actvstrat=,0.876579, actvprof=,0.014599, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.145859, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.338418, best_B_strat=,0.789038, best_S_id=,S00, best_S_prof=,1.999402, best_S_strat=,-0.026515, 
t=,2221200, id=,B02, PRDE,actvstrat=,0.543309, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.580278, actvprof=,0.002227, id=,B04, PRDE,actvstrat=,0.639575, actvprof=,0.054007, id=,B07, PRDE,actvstrat=,0.347168, actvprof=,3.243785, id=,B09, PRDE,actvstrat=,0.781372, actvprof=,7.381754, id=,S00, PRDE,actvstrat=,-0.027761, actvprof=,2.106289, id=,S03, PRDE,actvstrat=,0.903285, actvprof=,1.612149, id=,S06, PRDE,actvstrat=,0.876579, actvprof=,0.013363, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.145241, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.381754, best_B_strat=,0.781372, best_S_id=,S00, best_S_prof=,2.106289, best_S_strat=,-0.027761, 
t=,2224800, id=,B02, PRDE,actvstrat=,0.543309, actvprof=,0.000417, id=,B03, PRDE,actvstrat=,0.580278, actvprof=,0.001529, id=,B04, PRDE,actvstrat=,0.639575, actvprof=,0.052697, id=,B07, PRDE,actvstrat=,0.347168, actvprof=,3.144005, id=,B09, PRDE,actvstrat=,0.781372, actvprof=,7.350843, id=,S00, PRDE,actvstrat=,-0.027761, actvprof=,2.096884, id=,S03, PRDE,actvstrat=,0.903285, actvprof=,1.616079, id=,S06, PRDE,actvstrat=,0.876579, actvprof=,0.011679, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.145241, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.350843, best_B_strat=,0.781372, best_S_id=,S00, best_S_prof=,2.096884, best_S_strat=,-0.027761, 
t=,2228400, id=,B02, PRDE,actvstrat=,0.543485, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.575047, actvprof=,0.004733, id=,B04, PRDE,actvstrat=,0.639143, actvprof=,0.031180, id=,B07, PRDE,actvstrat=,0.344442, actvprof=,3.269164, id=,B09, PRDE,actvstrat=,0.779621, actvprof=,7.399953, id=,S00, PRDE,actvstrat=,-0.026652, actvprof=,2.226584, id=,S03, PRDE,actvstrat=,0.902386, actvprof=,1.493019, id=,S06, PRDE,actvstrat=,0.888136, actvprof=,0.005568, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.001949, id=,S09, PRDE,actvstrat=,-0.145440, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.399953, best_B_strat=,0.779621, best_S_id=,S00, best_S_prof=,2.226584, best_S_strat=,-0.026652, 
t=,2232000, id=,B02, PRDE,actvstrat=,0.543485, actvprof=,0.000973, id=,B03, PRDE,actvstrat=,0.575047, actvprof=,0.003198, id=,B04, PRDE,actvstrat=,0.639143, actvprof=,0.046440, id=,B07, PRDE,actvstrat=,0.344442, actvprof=,3.328513, id=,B09, PRDE,actvstrat=,0.779621, actvprof=,7.462911, id=,S00, PRDE,actvstrat=,-0.026652, actvprof=,2.192962, id=,S03, PRDE,actvstrat=,0.902386, actvprof=,1.465497, id=,S06, PRDE,actvstrat=,0.888136, actvprof=,0.011401, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.002086, id=,S09, PRDE,actvstrat=,-0.145440, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.462911, best_B_strat=,0.779621, best_S_id=,S00, best_S_prof=,2.192962, best_S_strat=,-0.026652, 
t=,2235600, id=,B02, PRDE,actvstrat=,0.543569, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.576953, actvprof=,0.013919, id=,B04, PRDE,actvstrat=,0.639506, actvprof=,0.032571, id=,B07, PRDE,actvstrat=,0.344981, actvprof=,3.367390, id=,B09, PRDE,actvstrat=,0.791583, actvprof=,7.480026, id=,S00, PRDE,actvstrat=,-0.026652, actvprof=,1.888867, id=,S03, PRDE,actvstrat=,0.902395, actvprof=,1.489101, id=,S06, PRDE,actvstrat=,0.881826, actvprof=,0.010579, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.004454, id=,S09, PRDE,actvstrat=,-0.145440, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.480026, best_B_strat=,0.791583, best_S_id=,S00, best_S_prof=,1.888867, best_S_strat=,-0.026652, 
t=,2239200, id=,B02, PRDE,actvstrat=,0.543569, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.576953, actvprof=,0.008482, id=,B04, PRDE,actvstrat=,0.639506, actvprof=,0.035178, id=,B07, PRDE,actvstrat=,0.344981, actvprof=,3.250834, id=,B09, PRDE,actvstrat=,0.791583, actvprof=,7.384316, id=,S00, PRDE,actvstrat=,-0.026652, actvprof=,1.845801, id=,S03, PRDE,actvstrat=,0.902395, actvprof=,1.531285, id=,S06, PRDE,actvstrat=,0.881826, actvprof=,0.011958, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.005145, id=,S09, PRDE,actvstrat=,-0.145440, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.384316, best_B_strat=,0.791583, best_S_id=,S00, best_S_prof=,1.845801, best_S_strat=,-0.026652, 
t=,2242800, id=,B02, PRDE,actvstrat=,0.543406, actvprof=,0.001949, id=,B03, PRDE,actvstrat=,0.577174, actvprof=,0.006403, id=,B04, PRDE,actvstrat=,0.639730, actvprof=,0.051782, id=,B07, PRDE,actvstrat=,0.341827, actvprof=,3.486964, id=,B09, PRDE,actvstrat=,0.784203, actvprof=,7.317474, id=,S00, PRDE,actvstrat=,-0.028340, actvprof=,1.790392, id=,S03, PRDE,actvstrat=,0.901963, actvprof=,1.512549, id=,S06, PRDE,actvstrat=,0.889399, actvprof=,0.012528, id=,S07, PRDE,actvstrat=,0.771123, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.145992, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.317474, best_B_strat=,0.784203, best_S_id=,S00, best_S_prof=,1.790392, best_S_strat=,-0.028340, 
t=,2246400, id=,B02, PRDE,actvstrat=,0.543406, actvprof=,0.000973, id=,B03, PRDE,actvstrat=,0.577174, actvprof=,0.005562, id=,B04, PRDE,actvstrat=,0.639730, actvprof=,0.052697, id=,B07, PRDE,actvstrat=,0.341827, actvprof=,3.360122, id=,B09, PRDE,actvstrat=,0.784203, actvprof=,7.344967, id=,S00, PRDE,actvstrat=,-0.028340, actvprof=,1.900584, id=,S03, PRDE,actvstrat=,0.901963, actvprof=,1.484566, id=,S06, PRDE,actvstrat=,0.889399, actvprof=,0.015295, id=,S07, PRDE,actvstrat=,0.771123, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.145992, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.344967, best_B_strat=,0.784203, best_S_id=,S00, best_S_prof=,1.900584, best_S_strat=,-0.028340, 
t=,2250000, id=,B02, PRDE,actvstrat=,0.543406, actvprof=,0.001114, id=,B03, PRDE,actvstrat=,0.576129, actvprof=,0.000557, id=,B04, PRDE,actvstrat=,0.639730, actvprof=,0.054846, id=,B07, PRDE,actvstrat=,0.350934, actvprof=,3.303823, id=,B09, PRDE,actvstrat=,0.783946, actvprof=,7.296417, id=,S00, PRDE,actvstrat=,-0.028340, actvprof=,2.023442, id=,S03, PRDE,actvstrat=,0.903484, actvprof=,1.437401, id=,S06, PRDE,actvstrat=,0.889399, actvprof=,0.008074, id=,S07, PRDE,actvstrat=,0.771123, actvprof=,0.001392, id=,S09, PRDE,actvstrat=,-0.144615, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.296417, best_B_strat=,0.783946, best_S_id=,S00, best_S_prof=,2.023442, best_S_strat=,-0.028340, 
t=,2253600, id=,B02, PRDE,actvstrat=,0.543406, actvprof=,0.000556, id=,B03, PRDE,actvstrat=,0.576129, actvprof=,0.000556, id=,B04, PRDE,actvstrat=,0.639730, actvprof=,0.054923, id=,B07, PRDE,actvstrat=,0.350934, actvprof=,3.341653, id=,B09, PRDE,actvstrat=,0.783946, actvprof=,7.351970, id=,S00, PRDE,actvstrat=,-0.028340, actvprof=,1.914224, id=,S03, PRDE,actvstrat=,0.903484, actvprof=,1.445783, id=,S06, PRDE,actvstrat=,0.889399, actvprof=,0.015573, id=,S07, PRDE,actvstrat=,0.771123, actvprof=,0.001251, id=,S09, PRDE,actvstrat=,-0.144615, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.351970, best_B_strat=,0.783946, best_S_id=,S00, best_S_prof=,1.914224, best_S_strat=,-0.028340, 
t=,2257200, id=,B02, PRDE,actvstrat=,0.543467, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.577795, actvprof=,0.000000, id=,B04, PRDE,actvstrat=,0.639554, actvprof=,0.047886, id=,B07, PRDE,actvstrat=,0.339769, actvprof=,3.202806, id=,B09, PRDE,actvstrat=,0.778725, actvprof=,7.281484, id=,S00, PRDE,actvstrat=,-0.026842, actvprof=,1.987555, id=,S03, PRDE,actvstrat=,0.901627, actvprof=,1.490040, id=,S06, PRDE,actvstrat=,0.889218, actvprof=,0.008631, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.144089, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.281484, best_B_strat=,0.778725, best_S_id=,S00, best_S_prof=,1.987555, best_S_strat=,-0.026842, 
t=,2260800, id=,B02, PRDE,actvstrat=,0.543467, actvprof=,0.000000, id=,B03, PRDE,actvstrat=,0.577795, actvprof=,0.000695, id=,B04, PRDE,actvstrat=,0.639554, actvprof=,0.045886, id=,B07, PRDE,actvstrat=,0.339769, actvprof=,3.198782, id=,B09, PRDE,actvstrat=,0.778725, actvprof=,7.403432, id=,S00, PRDE,actvstrat=,-0.026842, actvprof=,2.000195, id=,S03, PRDE,actvstrat=,0.901627, actvprof=,1.499625, id=,S06, PRDE,actvstrat=,0.889218, actvprof=,0.008621, id=,S07, PRDE,actvstrat=,-1.000000, actvprof=,0.000000, id=,S09, PRDE,actvstrat=,-0.144089, actvprof=,0.000000, best_B_id=,B09, best_B_prof=,7.403432, best_B_strat=,0.778725, best_S_id=,S00, best_S_prof=,2.000195, best_S_strat=,-0.026842, 
